"","parentId","stationId","name","Location_Easting","Location_Northing"
"2598","490G00014694","490G00014694","Willesden Magistrates Court",521683,184819
"2599","490G00008462","490G00008462","Ilex Road",521591,184728
"2600","490G00011732","490G00011732","Roundwood Road",521469,184626
"2601","490G00005302","490G00005302","Curzon Crescent",521311,184403
"2602","490G00005255","490G00005255","Dixon Way",521160,184097
"2603","490G00007804","490G00007804","Harlesden Police Station",521159,183924
"2604","490G00009571","490G00009571","Tavistock Road",521730,183475
"2605","490G00271L","490G00271L","Willesden Junction Station",521725,182980
"2606","490G00014331","490G00014331","Webb Place",521613,182755
"2607","490G00010569","490G00010569","Old Oak Common Lane",521369,182439
"2608","490G00012028","490G00012028","Shaftesbury Gardens",521275,182346
"2609","490G00004981","490G00004981","Chandos Road",521135,182199
"2610","490G00157B","490G00157B","North Acton Station",520955,181894
"2611","490G000847","490G000847","Wales Farm Road",520807,181688
"2612","490G00007188","490G00007188","Gypsy Corner",520585,181507
"2613","490G00010291","490G00010291","Noel Road",520487,181499
"2614","490G01003H","490G01003H","Acton Main Line Station",520394,181265
"2615","490G00006737","490G00006737","Faraday Road",520221,180949
"2616","490G00003063","490G00003063","Acacia Road",520145,180766
"2617","490G00005761","490G00005761","Creswick Road",520095,180576
"2618","490G00012681","490G00012681","Rosemont Road",519954,180349
"2619","490G00008835","490G00008835","King Street",519998,180152
"2620","490G00011970","490G00011970","Second Avenue",521651,180102
"2621","490G00018990","490G00018990","First Avenue",521806,180111
"2622","490G00018989","490G00018989","Uxbridge Road",521906,180063
"2623","490G00007145","490G00007145","Askew Road Library / Gayford Road",522018,179763
"2624","490G00003424","490G00003424","Ashchurch Terrace",522135,179567
"2625","490G00012595","490G00012595","Kelmscott Gardens",522301,179398
"2626","490G00012004","490G00012004","Goldhawk Road",522430,179283
"2627","490G00008559","490G00008559","John Betts School",522600,179009
"2628","490G00008507","490G00008507","Crossharbour Asda",537978,179154
"2629","490G02061B","490G02061B","Mudchute Station",537927,178875
"2630","490G000668","490G000668","Millwall Park",538020,178498
"2631","490G00013550","490G00013550","Langbourne Place",537765,178383
"2632","490G000570","490G000570","Harbinger School / Masthouse Ter. Pier",537486,178561
"2633","490G00012438","490G00012438","St Edmund's School",537278,178784
"2634","490G00008757","490G00008757","Crews Street",537203,178970
"2635","490G00006092","490G00006092","Arnhem Wharf Primary School",537165,179175
"2636","490G00012181","490G00012181","Sir John Mcdougal Gardens",537130,179423
"2637","490G00003602","490G00003602","Barkantine Clinic / Hutchings Street",537121,179559
"2638","490G00009548","490G00009548","Byng Street",537105,179783
"2639","490G00005323","490G00005323","Marsh Wall / Heron Quay",537109,180004
"2640","490G000827","490G000827","West India Avenue",537198,180369
"2641","490G00038F","490G00038F","Canary Wharf Station",537473,180360
"2642","490G00016729","490G00016729","Canada Square South",537602,180255
"2643","490G00038G","490G00038G","Canary Wharf Station",537430,180278
"2644","490G000950","490G000950","West India Avenue",537169,180349
"2645","490G000825","490G000825","Westferry Circus / Canary Wharf Pier",537031,180339
"2646","490G000826","490G000826","Westferry Station",537026,180762
"2647","490G00011878","490G00011878","Salter Street",537034,180864
"2648","490G00004584","490G00004584","East India Dock Road",536940,181172
"2649","490G00011031","490G00011031","Pixley Street",536873,181427
"2650","490G00012881","490G00012881","St Paul's Way",536819,181582
"2651","490G000352","490G000352","Ackroyd Drive",536766,181727
"2652","490G00006614","490G00006614","Eric Street",536548,182081
"2653","490G00146B","490G00146B","Mile End Station",536452,182368
"2654","490G000925","490G000925","Mile End Station / Mile End Road",536389,182595
"2655","490G00013517","490G00013517","Lichfield Road",536324,182702
"2656","490G00003352","490G00003352","Arbery Road",536149,182953
"2657","490G00012633","490G00012633","St Barnabas Church",536058,183101
"2658","490G00010554","490G00010554","Old Ford Road",535971,183298
"2659","490G00006025","490G00006025","Victoria Park",535890,183529
"2660","490G00011823","490G00011823","Victoria Park Road",535704,183841
"2661","490G00010068","490G00010068","Moulins Road",535560,184147
"2662","490G00014374","490G00014374","Terrace Road",535478,184292
"2663","490G00019202","490G00019202","Graham Road / Hackney Central",534837,184861
"2664","490G05945G","490G05945G","Dalston Junction Station",533605,184788
"2665","490G00004583","490G00004583","Balls Pond Road / Burder Road",533380,184777
"2666","490G00012302","490G00012302","Southgate Road",533019,184809
"2667","490G00006645","490G00006645","Essex Road / Newington Green Road",532799,184803
"2668","490G00012876","490G00012876","St Paul's Road / Ramsey Walk",532709,184816
"2669","490G00005390","490G00005390","Clephane Road",532498,184843
"2670","490G00008146","490G00008146","St Paul's Road / Highbury Grove",531891,184777
"2671","490G00003650","490G00003650","Baron Street / Chapel Market",531242,183180
"2672","490G00019705","490G00019705","Amhurst Park",532628,187826
"2673","490G00014012","490G00014012","Vartry Road",532785,188042
"2674","490G00008123","490G00008123","Heysham Road",532900,188231
"2675","490G00012432","490G00012432","St Ann's Road",533020,188412
"2676","490G000543","490G000543","Elizabeth Road",533305,188646
"2677","490G000419","490G000419","Birstall Road / Seven Sisters Stn",533448,188748
"2678","490G00013736","490G00013736","Tottenham Police Station",533778,189713
"2679","490G01040K","490G01040K","Bruce Grove Station",533806,190082
"2680","490G00009360","490G00009360","Lordship Lane",533901,190558
"2681","490G00013738","490G00013738","Tottenham Sports Centre",533908,190986
"2682","490G00013733","490G00013733","Tottenham Hotspur Football Club",533891,191193
"2683","490G01335S","490G01335S","White Hart Lane Station",533873,191351
"2684","490G00004262","490G00004262","Brantwood Road",533891,191701
"2685","490G00005690","490G00005690","Nutfield Close",533990,191874
"2686","490G00005520","490G00005520","Colyton Way",534081,192222
"2687","490G00003322","490G00003322","Angel Corner",534122,192590
"2688","490G00010801","490G00010801","Brettenham Road",534172,192774
"2689","490G00011968","490G00011968","Shrubbery Road",534252,193120
"2690","490G00006445","490G00006445","Edmonton Police Station",534285,193321
"2691","490G01092D","490G01092D","Edmonton Green Station",534337,193525
"2692","490G00009983","490G00009983","Edmonton Green Bus Station",534487,193620
"2693","490G00004181","490G00004181","Monmouth Road",534565,193753
"2694","490G00004180","490G00004180","Bounces Road",534622,193909
"2695","490G00006043","490G00006043","Bury Street",534693,194306
"2696","490G00006933","490G00006933","Forest Road / Jubilee Park",534792,194537
"2697","490G00013770","490G00013770","Tramway Avenue",534915,194794
"2698","490G00005881","490G00005881","Cuckoo Hall Lane",535049,194980
"2699","490G00007087","490G00007087","Nightingale Road",535193,195321
"2700","490G00010364","490G00010364","Orchard Road",535237,195581
"2701","490G00011367","490G00011367","Ponders End Park",535246,195901
"2702","490G00015442","490G00015442","Southbury Road",535242,196144
"2703","490G000895","490G000895","Durants Road",535230,196420
"2704","490G00006579","490G00006579","Enfield College",535136,196684
"2705","490G00004314","490G00004314","Green Street",535152,197073
"2706","490G00004828","490G00004828","Carterhatch Lane",535177,197401
"2707","490G00003254","490G00003254","Oatlands Road",535231,197640
"2708","490G00012493","490G00012493","Durants School",535288,197865
"2709","490G00005757","490G00005757","Ingersoll Road",535381,198087
"2710","490G00003140","490G00003140","Albany Leisure Centre",535510,198378
"2711","490G01299D","490G01299D","Turkey Street Station",535565,198659
"2712","490G00011290","490G00011290","Totteridge Road",535649,198891
"2713","490G00003227","490G00003227","Oakhurst Road",535805,199166
"2714","490G00008308","490G00008308","Mandeville Road",535975,199472
"2715","490G00004574","490G00004574","Bullsmoor Lane / Mollison Avenue",536025,199858
"2716","210G432","210G432","Waltham Cross Bus Station",536185,200387
"2717","490G00010594","490G00010594","Ommaney Road",535906,176486
"2718","490G00008859","490G00008859","Kitto Road",535958,176221
"2719","490G00006201","490G00006201","Drakefell Road",535989,176030
"2720","490G00012604","490G00012604","St Asaph Road",535988,175681
"2721","490G00004389","490G00004389","Brockill Crescent",536014,175379
"2722","490G00013851","490G00013851","Turnham Road",536026,175200
"2723","490G00012820","490G00012820","St Norbert Road",535974,174977
"2724","490G00008493","490G00008493","Inverton Road",535732,174971
"2725","490G00013043","490G00013043","Surrey Road",535515,174852
"2726","490G00012957","490G00012957","Stuart Road",535285,175039
"2727","490G00011841","490G00011841","Rye Hill Park",534969,175187
"2728","490G00012221","490G00012221","Solomon's Passage",534710,175357
"2729","490G00010886","490G00010886","Peckham Rye / Nunhead Lane",534554,175491
"2730","490G00012249","490G00012249","Southampton Way Estate",533418,177078
"2731","490G00011974","490G00011974","Sedgmoor Place",533314,177157
"2732","490G00005631","490G00005631","Cottage Green",533046,177365
"2733","490G00012710","490G00012710","St George's Way / Burgess Park",533012,177668
"2734","490G00003143","490G00003143","Albany Road / Wells Way",533048,177881
"2735","490G00003274","490G00003274","Alsace Road",533078,178198
"2736","490G00019184","490G00019184","East Street",532933,178435
"2737","490G00003557","490G00003557","Balfour Street",532705,178663
"2738","490G00015379","490G00015379","Larcom Street",532582,178700
"2739","490G000133","490G000133","Elephant Park",532284,178760
"2740","490G00007739","490G00007739","Hampton Street",532114,178746
"2741","490G00013424","490G00013424","The Hop Exchange",532567,180145
"2742","490G000754","490G000754","Southwark Bridge Road",532330.5,180153
"2743","490G00023100","490G00023100","Great Guildford Street",532205,180166
"2744","490G00009011","490G00009011","Lavington Street",532077.5,180204.5
"2745","490G00004063","490G00004063","Blackfriars Road",531699,180363
"2746","490G000626","490G000626","Kings Reach Building",531501.5,180392.5
"2747","490G00005457","490G00005457","Coin Street",531298.5,180303.5
"2748","490G00014275","490G00014275","Waterloo Road",531108,180182
"2749","490G00005646","490G00005646","County Hall",530813,179829
"2750","490G00254J","490G00254J","Waterloo Station",530898,179985
"2751","490G000754","490G000754","Southwark Street / Southwark Bridge Road",532330.5,180153
"2752","490G00007964","490G00007964","Hay's Galleria",533067,180199
"2753","490G00018666","490G00018666","Abbots Lane",533243,180096
"2754","490G00016580","490G00016580","City Hall",533359,180040
"2755","490G00013746","490G00013746","Tower Bridge Road / City Hall",533491,179960
"2756","490G000729","490G000729","Rotherhithe Tunnel",535140,179645
"2757","490G00195V","490G00195V","Rotherhithe Station",535265,179735
"2758","490G00012208","490G00012208","Smith Close",535663,180143
"2759","490G00010964","490G00010964","Peter Hills School",536007,180337
"2760","490G00004671","490G00004671","Bywater Place",536386,180223
"2761","490G00011817","490G00011817","Russia Dock Road",536429,180050
"2762","490G00006186","490G00006186","Downtown Road",536474,179735
"2763","490G000260","490G000260","Shipwright Road",536367,179503
"2764","490G00010596","490G00010596","Onega Gate",536225,179355
"2765","490G00004531","490G00004531","Brunswick Quay",535929,179205
"2766","490G00013040","490G00013040","Surrey Quays Leisure Park",535739,179224
"2767","490G000912","490G000912","Canada Street",535746,179424
"2768","490G000775","490G000775","Surrey Quays Shopping Centre",535756,179038
"2769","490G00229S","490G00229S","Surrey Quays Station",535746,178974
"2770","490G00006639","490G00006639","Esmeralda Road",534414,178566
"2771","490G00004873","490G00004873","Catlin Street",534398,178275
"2772","490G00013058","490G00013058","Sherwood Gardens",534599,178175
"2773","490G00014029","490G00014029","Verney Road",534485,178066
"2774","490G00010880","490G00010880","Peckham Park Road / Old Kent Road",534484.5,177763
"2775","490G00004027","490G00004027","Bird In Bush Road",534305,177465
"2776","490G00010877","490G00010877","Peckham Bus Station",534353,176727
